id,date,massif,sommet,itineraire,description,orientation,caracteristique,origine_principale,origine_secondaire,type_ecoulement_principal,qualite_neige,risque_meteo_france,latitude,longitude,thumbnail,imagesNb,isPrivate,tags,updated,altitude_depart,altitude_arrivee
1616928794794,1616799600000,Aravis,Combe de Paccaly,combe de Paccaly,"b""Depart spontane de neige lourde depuis les rochers dans les barres qui surplombent l'entree rive gauche de la combe de Paccaly.\r\nLa coulee a recouvert la trace de montee et de nombreuses traces descente. \r\nEnsevelissement partiel d'un skieur se trouvant sur la trajectoire de la coulee lors du retour de la combe de Tardevant en direction  du chalet de Paccaly.  Sac airbag declenche par la victime, secours par son partenaire qui n'a pas ete enseveli. Intervention des secours par helicoptere suite a l'appel d'un temoin.\r\n\r\nEt apres... ? Comment vit-on apres avoir ete enfoui deux fois dans une avalanche au cours d'un meme hiver, tout en etant un skieur de rando comme vous et moi ?\r\nIl faut lire le recit de Johanna (ci dessous). Indispensable. A partager.""",NW,b'',Warming,,,Damp,3 - MARQUE,45.923293775340746,6.500617891000144,/attached-files/thumbnails/1616928794794-1617379185487-20210327135835.jpg,1,False,,1633350596000,1750,1500
1617030775729,1616799600000,Alpes du Sud ,vallon de coste pélaou,camp d'argent- pointe des trois communes -Mont capelet supérieur,"b""coulee de printemps d'environ 10 m de large sur 250 m de long  declenchee par le passage de deux skieurs.\r\nLa neige etait tres lourde et collante, voir difficilement skiable  a cause des temperatures ambiante devenant elevee lapres midi. Pourtant, la face n'etait pas exposee au soleil .\r\nNous etions un groupe de 3 skieurs et les premiers virages du troisieme skieur a fait partir une coulee denviron 60 cm qui a glissee lentement comme une coulee de boue. Sa faible vitesse de progression nous a permise de nous mettre hors danger rapidement. \r\nBien  que peu impressionnante au depart, la coulee n'a cessee de progresser lentement mais en grossissant jusqua ce que la pente sadoucisse environ 250 m plus bas.\r\nNous avons observe que c'etait la partie superieure provenant des dernieres chutes de neige de la semaine precedente qui avait glissait sur une ancienne sous couche verglacee.""",NW,b'',"Ski touring, downhill",,,,Inconnu,43.99854193908744,7.422260194644853,/attached-files/thumbnails/1617030698715-IMG20210327150731resized20210329051050208.jpg,1,False,,1617031476000,2000,1750
1616959138264,1616799600000,Beaufortain,,Col de Bresson,"b""Plaque d'environ 15cm d'epaisseur, tres large. \r\nDeclenchement a distance en avant et en arriere, au passage d'un skieur en traversee (3e du groupe avec 40m entre chacun), la trace etait deja faite donc plusieurs passages avant. \r\nAu moment de la traversee, boulettes dans la pente.\r\nMobilisation dune couche fragile enfouie.\r\n\r\nConditions : La veille, on avait constate une accumulation dans cette zone, recouverte par 10cm de neige fraiche la nuit, ayant bien chauffe la journee.""",SE,b'',"Ski touring, uphill",,,,3 - MARQUE,45.64711826137838,6.6600098472120335,/attached-files/thumbnails/1616958204384-DSC01840.JPG,3,False,"à distance, ",1616962373000,2500,2380
1616865266393,1616799600000,Queyras - Alpes Cozie N,Izoard,Crête des Oules,"b'Plaque declenchee a la montee, epaisseur 20 cm environ, 10/15m de largeur, denivele environ 100m, arret au milieu de la pente.'",N,b'Soft slab',"Ski touring, uphill",,,Soft dry,2 - LIMITE,44.81553254666277,6.766836977627487,/attached-files/thumbnails/1616865119889-thumbnailprocessed4.jpg,4,False,,1616870008000,2770,2650
1616926563806,1616799600000,Pyrénées - Pic du Midi,La Mongie,,"b""Observation depot d'une coulee consequente (gros blocs) qui a parcouru une longue distance (292 metres) ou une premiere coulee aurait entrainee une autre car virage marque surprenant au vu du relief (dans ce cas les longueurs des coulees seraient de 146 et 110 metres)\r\nSans doute en debut de semaine apres les dernieres chutes.\r\n\r\nPetites coulees peripheriques meme orientation, et petits coulees orientation ouest sur couche neige ocre (sable saharien).\r\n\r\nObservations complementaires sur la stabilite du manteau. En contrebas vers 14h a 1900 metres meme versant nord (sur des pentes desormais ensoleillees des le matin), groupe de 4 raquettistes compact dans pentes moderement inclinees (entre 20 et 25, voire a peine un peu plus). Nous entendons deux woumpf et visualisons un depart de fissure de plaque mais sans risque vu la pente. On a modifie par la suite le parcours prevu en consequence par mesure de precaution.\r\n\r\nPour mettre en perspective le BRA du jour (samedi 27 mars). 1 en dessous de 2400m, 2 au-dela avec quelques plaques instables dans secteurs N, NO, NE et departs spontanes. en neige humide au soleil.\r\n\r\nAnalyse au retour du manteau neigeux : entre 10 et 20cm de neige humide compacte (sans ecoulement d'eau), assez de cohesion, mini couche fragile (moins d'1cm) avec de petits grains givres au niveau de la couche ocre sableuse. \r\n\r\nDonc precautions a prendre si departs tardifs, encore une fois cette sous-couche du Sahara surprend ce qui pourrait etre attendu.""",N,b'',,,,,1 - FAIBLE,42.901786799945754,0.17746424508825245,/attached-files/thumbnails/1616926077527-IMG20210327144618.jpeg,2,False,,1616950063000,2200,1990
1616957313842,1616713200000,Vanoise,Pointe de Lanserlia,,"b'Le 4eme skieur du groupe a declenche cette plaque alors que 3 skieurs etait deja passes un par un.\r\nIl a reussi a sortir de la plaque qui glissait en se desagregeant, grace a sa vitesse.\r\nLa 1ere photo a ete prise au passage du 1er skieur.\r\n2 autres avalanches dans le meme secteur et meme orientation ont ete observe les jours suivants. (photo 4 et 5). \r\n\r\nToutes sont parties sur la couche fragile se situant au dessus de la neige sablee, et semblent avoir ete provoquees par le passage de skieurs (traces a proximite)'",NE,b'',"Ski touring, downhill",,,,2 - LIMITE,45.355691650688016,6.855885895367529,/attached-files/thumbnails/1616957035463-IMG20210326154335.jpg,5,False,,1616962042000,2300,2220
1616774328378,1616713200000,Chartreuse,Col des Ayes,Perquelin - col des Ayes,"b'Avalanche de fonte, partie entre 12h30 (mon horaire de passage a la montee) et 15h (mon horaire de passage a la descente)\r\nLargeur 30m, depot sur 50m qui recouvre le GR'",E,b'',Warming,,,,Inconnu,45.325388542686,5.843974449327339,/attached-files/thumbnails/1616774265029-ddc1.jpg,2,False,,1616774328000,1200,1100
1619814731261,1616713200000,Lauzière,Grand Pic de la Lauzière,combe de la Valette,"b""j'ai declenche une petite plaque sur un bombement ep 30 cm - largeur 20 m longueur 20m, cassure sur couche de sable.\r\nla localisation sur la carte est incertaine.""",SE,b'',Alpinist,,,Damp,Inconnu,45.463539163359975,6.3800806369521075,/attached-files/thumbnails/1619814354606-202103261232Lauziere41.jpg,1,False,,1619815696000,2100,0
1619201659704,1616626800000,Haute Tarentaise,Mont Valezant,Entre le col de la Louie Blanche et la vallée de Jourdan,b'Vaste plaque declenchee par un skieur.\r\nLocalisation imprecise.',E,b'',"Ski touring, downhill",,,Damp,2 - LIMITE,45.661372,6.918297,/attached-files/thumbnails/1619201659704-1619202009755-photo1.jpg,2,False,,1619202337000,0,0
1616742528651,1616626800000,Beaufortain,,Aiguille de Terrassin,b'Declenchement skieur de grande ampleur de toute la face sud-est a 10h20. \r\nGlissement sur la couche dure de sable.\r\nEnfoncement a la montee 30 min plus tot de quelques cm seulement (1/3 largeur du ski pose).\r\nExcellent regel les derniers jours.\r\nIl y avait une purge naturelle deja presente des derniers jours dans la face',SE,b'',"Ski touring, downhill",,,,2 - LIMITE,45.66604376570641,6.728373199611446,/attached-files/thumbnails/1616742314448-WhatsAppImage20210325at2058151.jpeg,3,False,,1616952889000,2800,2300
1616696470753,1616626800000,Aravis,,Descente côté Refuge de Rosairy,"b""Avalanche de plaque neige chauffee mais encore compacte en dessous, melange grains ronds et grains fins. Plaque reposant sur la couche sablee dure en dessous. Couche fragile pas evidente a detecter mais presence heterogene de la couche de sable connue.\r\nDeclenchee en traversee descendante en coupant la pente depuis le haut, non emporte.\r\nEpaisseur 10 cm sur les bords, 30 cm + au centre.\r\nLargeur a determiner avec le skieur visible sur la photo comme echelle, je dirais 20-30 m de cote.\r\nPente estimee a 40 au niveau de la fissure sommitale equivalent aussi a mon passage, sans mesure objective toutefois.\r\nPosition relevee :\r\n4550,01770'N 617,52329'E""",NE,b'',"Ski touring, downhill",,,,2 - LIMITE,45.833882461493936,6.292239285517933,/attached-files/thumbnails/1616696309622-20210325135223.jpg,3,False,,1616952850000,1940,1900
1616612958898,1616540400000,Aiguilles Rouges,aiguille de l encrenaz,Aiguilles crochues,"b""Declenchement d'une plaque au passage du second skieur ( celui ci est reste en surface) epaisseur 80 cm largeur 30 metres et longueur 30 metres \r\nGros blocs sur plan de glissement surement du aux accumulations du au vent de ce week end""",E,b'',"Ski touring, downhill",,,,Inconnu,45.99709724307217,6.909065201223999,/attached-files/thumbnails/1616612915246-IMG20210324WA0001.jpg,1,False,,1616614518000,2150,2140
1616597754829,1616540400000,Alpes Grées,Pointe de Cugne,,"b""Nous etions a un peu plus de la moitie du couloir E de la Pointe de Cugne, vers la fin l'etroiture sous l'entonnoir, quand cela a commence a purger 20m au dessus de moi.\r\n5min avant l'avalanche, j'avais prevenu mon ami qu'il fallait qu'il se range sur la gauche pour etre a l'abri au cas ou cela partirait, je constatais qu'il y avait beaucoup de neige a l'endroit ou j'etais et qu'il faisait assez chaud. Quand cela a commence a purger, j'ai crie avalanche, nous nous sommes abrites immediatement, lui etait 10m en dessous de moi sous un rocher et moi sous un rocher juste sur ma gauche, la coulee est passee a 1m de moi. J'ai pris quelques boulettes, mais j'etais en dehors de l'axe de la coule. Nous sommes redescendus sans probleme.\r\n\r\nLe depot sur 100m compose de boulettes avec quelques blocs pas bien.\r\n\r\nA l'endroit exacte du depart l'orientation etait SE, il y avait accumulation de neige, que mon ami avait repere a la jumelle juste avant de monter dans le couloir, il y avait aussi deux corniches en haut a la sortie.\r\nSous l'epaisseur de la poudreuse, il y avait une couche epaisse sans trop de cohesion sur un fond dur.""",E,b'',Warming,,,,Inconnu,45.251320406802066,6.8696866460817105,/attached-files/thumbnails/1616597480461-IMG20210324WA0000.jpg,1,False,,1616597754000,2800,2550
1616521200901,1616454000000,Vercors,Pas de l'Oeille,Entre le Pas de l’Oeille et le Rocher des 2 sœurs ,"b""de nombreuses chutes de neige ou pierre entendu\r\ncelle ci n'avait pas beaucoup de vitesse\r\nlargeur 6m""",SE,b'',Warming,,,,2 - LIMITE,45.01239071522938,5.582998047720547,/attached-files/thumbnails/1616521090695-pano.jpg,1,False,,1616528837000,1800,1400
1616511596855,1616454000000,Vanoise,,,b'Plaque',E,b'',Unknown,,,,Inconnu,45.3699562092542,6.614262585575728,/attached-files/thumbnails/1616511546835-6C0E7DEBB1FE48B0BE34660DC1F39A76.jpeg,1,False,,1616511596000,2650,0
1616528456845,1616454000000,Beaufortain,Pointe de la Grande Journée,,"b""Aujourd'hui entre 13h et 16h plusieurs coulees (purges)(observees depuis la vallee).""",W,b'',,,,,Inconnu,45.65297551377041,6.486247801025865,/attached-files/thumbnails/1616528171812-20210323161605.jpg,1,False,,1616687051000,0,0
1616504574953,1616454000000,Vanoise,Aiguille du fruit,,"b'Avalanche face nord de laiguille du fruit survenue le 20 ou 21 mars 2021?\r\nAttitude de la base du depot 2280 m. Largeur depot  environ 50 m\r\nPente zone de depart entre 35 et 40\r\nDeclenchement skieur. Personne na ete enseveli\r\nTest PST realise a proximite de la cassure, positif avec une couche fragile au dessus de la neige sableuse.\r\n\r\nVoir la video de l\'avalanche en direct :\r\n<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/MwgilVy4z00"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""true""></iframe>'",N,b'Soft slab',"Ski touring, downhill",,,,Inconnu,45.363559364903516,6.625760669006261,/attached-files/thumbnails/1616504315932-98E5C122BF1341FDA87E8EE25D4CCF38.jpeg,6,False,"à distance, ",1616841533000,2470,2280
1616661015022,1616454000000,Haute Maurienne,La Norma,Tourne de Norma 2,"b'Randonneur bouscule, sans gravite. \r\nATTENTION a l\'instabilite qui persiste dans les versants plus ou moins ombrages d\'altitude !\r\n\r\nObservations sur place par les guides Matthieu Brignon et Victor Charon :\r\n""Couche fragile situee juste sous la couche de neige recente au-dessus de la neige sablee (coherant avec les observations nivo). Depart pas tres epais (10-15cm) puis ca casse au sol 20m plus bas embarquant toute la couche jusqu\'aux rochers. Neige dense dans le depot, blocs qui ont file bien bas.'",W,b'',"Ski touring, uphill",,,Soft dry,3 - MARQUE,45.178672,6.712904,/attached-files/thumbnails/1616661015022-1616661322407-IMG6400.JPG,8,False,,1616687368000,2630,2475
1616599099442,1616367600000,Alpes Grées,,,b'De nombreuses purges naturelles sur le versant Ouest du mon Miravidi',W,b'',Unknown,,,,Inconnu,45.6881647623115,6.824655532836915,/attached-files/thumbnails/1616598988623-IMG36441.JPG,3,False,,1616599976000,0,0
1616443375182,1616367600000,Maurienne,Pic Blanc,Pic Blanc du Galibier par la Maurienne,"b""Grosse plaque d'environ 200*250m descendue sur 400m de denivele, a proximite d'un groupe de 12 skieurs qui montaient, venant de la Maurienne vers le pic blanc du Galibier.\r\nSkiee a la descente a proximite par 2 skieurs 30 min avant le depart\r\nPlaque NE.\r\nSans doute declenchee par le groupe de skieurs\r\nSur la premiere photo, on voit distinctement le groupe de skieurs sur la droite de l'avalanche (sur la gauche en regardant la photo)""",NE,b'',,,,,3 - MARQUE,45.063988333635976,6.389687061309815,/attached-files/thumbnails/1616443160489-PXL20210322111619497.jpg,7,False,,1617379004000,2800,2400
1616491208675,1616367600000,Queyras - Alpes Cozie N,Pic de Jean Rey,par Plan Vallon,"b""Descente du pic de Jean Rey, quelques traces de descente dans la combe et un manteau neigeux qui semble stable nous donne un sentiment de securite. Nous decidons de traverser un peu plus loin pour descendre une ligne non trace. \r\n\r\nJe declenche l'avalanche dans les premiers virages en snowboard, je realise que la plaque s'est decrochee derriere moi et me refugie sur la crete a gauche derriere un rocher. Le chien de mon ami qui etait derriere moi a pu s'echapper par la droite.\r\n\r\nErreurs de lecture de terrain :\r\n- Changement d'exposition : Passage the pente N a NE\r\n- Augmentation de la pente : nous sommes rentres trop haut par rapport au plan initial et donc la pente etait plus raide que prevu\r\n\r\nErreur de comportement : \r\n- Mon ami aurait du envoyer le chien une fois que j'etais arrive en bas, 1 par 1 meme pour nos amis a poil""",NE,b'',Snowboarder,,,,3 - MARQUE,44.82944416728026,6.629344279212162,/attached-files/thumbnails/1616489702384-20210322122356.jpg,1,False,,1616491375000,2600,2450
1616483820523,1616367600000,Queyras,Abriès,Crête de Gilly,"b'Observation plusieurs jours apres le declenchement (une dizaine ?). Configuration interessante, qui illustre la sensibilite du manteau neigeux a toute surcharge dans le secteur. Hum... nous n\'avons pas ose aller faire des mesures sur la rupture principale en milieu de pente.\r\nVoir la video du test nivologique realise le 22 mars (rupture la plus haute) :\r\n<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ohktY0OwAr0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""true""></iframe>'",NE,b'Wind slab',,,,,Inconnu,44.791764,6.970396,/attached-files/thumbnails/1616483820523-1616484186631-IMG6263.JPG,3,False,,1616484276000,2575,2450
